Time (m),Photodiode voltage (V), Photodiode stdev (V), Temp. Setpoint (C), Temp. (C), Thermometer voltage (V), Thermometer stdev (V), Output, Output stdev (V),  Temp. Loop Index
1.0,2.247426755260676,0.001071218309340354,30.0,29.92457753878521,0.6576052619791589,0.01423310977778359,2.862600806408697,5.878255161348104,0
2.0,2.2373065411113204,0.00227948737207201,30.0,29.91480630254001,0.6562651955555475,0.00805269578637537,17.90692490648394,5.841814911580394,0
3.0,2.223653234448284,0.0025413229256291627,30.0,29.934646761608114,0.6589861954739832,0.008438342573739283,14.273694392760218,5.369359341887954,0
4.0,2.2235334686003627,0.0020474356147271162,30.0,30.076152868929995,0.6783929090565353,0.001566793839944271,5.611409094578334,2.2594076025490115,0
5.0,2.213892317842692,0.0019311662707712457,30.0,30.013817974681437,0.6698440523197112,0.002951012290958805,9.46580465631986,2.336388082178034,0
6.0,2.219221898075193,0.0027500544182996445,30.0,29.993969185220756,0.6671219099379154,0.0007715465197586144,9.892784098343036,2.7915898564897152,0
7.0,2.225150307547301,0.0028942724930009346,30.0,29.827300016210078,0.6442642334231148,0.010130685509985235,33.428528006065804,7.45941984247895,0
8.0,2.2212579174898566,0.002583307973752499,30.0,29.90068197030963,0.6543281281361442,0.01671120441538839,24.744069059190014,12.08887773887345,0
9.0,2.207664493750781,0.003067502414568121,30.0,30.233894889336426,0.7000262807031549,0.004729305537770538,-1.2425018364205347,2.9284617749763293,0
10.0,2.216587049420923,0.0016344857336944075,30.0,30.05772487175339,0.6758656198117468,0.010206945564061065,9.886060131987199,4.317544152454868,0
11.0,2.2142516153864564,0.0023377360892735204,30.0,29.948302414153808,0.6608589862867099,0.0025687515063487726,13.153655935496811,3.213222591067859,0
12.0,2.2094010985456407,0.0014729251753429866,30.0,30.03550431312127,0.6728182035187034,0.0024842534429484514,6.110405291465359,2.2584377341349287,0
13.0,2.2273659757338464,0.000898243859410286,30.0,30.01544425365792,0.6700670867236613,0.00293227333247278,8.425318667440747,2.4535137554185793,0
14.0,2.2197608443908394,0.0012503921615986855,30.0,29.89727631727293,0.6538610632560788,0.010086648066181137,23.930763470084283,10.434590414068897,0
15.0,2.218862600531429,0.0010728907823483653,30.0,29.803193100547514,0.6409581145814883,0.009209743308812428,33.72017059630035,6.900671956799253,0
16.0,2.2162876348011196,0.0011361985959986295,30.0,30.159663874720934,0.6898459424347277,0.012371198271312753,3.5777277719643936,6.824864358814044,0
17.0,2.205388942640275,0.0034793988603071023,30.0,30.13818982621933,0.6869009055270239,0.010614773772613105,5.970455015431787,5.45447395560395,0
18.0,2.2232340539805593,0.0017804473287800012,30.0,29.96275467496196,0.6628410271429832,0.0017623789041699282,13.068669644223034,2.7223288701417365,0
19.0,2.2168864640407264,0.001071218309340354,30.0,30.006261999874692,0.6688077957108148,0.0024125996127888796,8.696167467376164,2.2842460689054116,0
20.0,2.217724824976176,0.0011734608640765177,30.0,30.02591531455093,0.6715031298987728,0.001162115624920593,7.5992532467889635,2.3366675046428207,0
21.0,2.2084429717622696,0.0011503134054630453,30.0,29.962823468237016,0.6628504617278973,0.00618899460819629,15.637750545659662,7.843416392620704,0
22.0,2.2232939369045197,0.004226309215302023,30.0,29.77248286296778,0.6367463897588532,0.0049716083666514685,37.35902489054523,4.391736246624183,0
23.0,2.222335810121149,0.0026026692251516553,30.0,30.06971486478376,0.6775099754159037,0.016133720660769804,10.439004964527868,9.087981001659962,0
24.0,2.2245514783076943,0.0016895051960076034,30.0,30.172473239872772,0.6916026700091116,0.007329486299170782,4.3629234253854365,3.9000704221752773,0
25.0,2.2229945222847163,0.0017314347780439034,30.0,29.988454696886144,0.6663656309497533,0.0042487808273675735,13.196383506662675,2.5973211884985914,0
26.0,2.21718587866053,0.001740729752678075,30.0,30.002510709973677,0.66829332880863,0.0031338507540858967,8.995396004526565,3.118671881682739,0
27.0,2.2287432829849423,0.0020881889119068763,30.0,30.038516282059156,0.6732312769867208,0.001265163990378747,6.430133525497403,2.315362463268573,0
28.0,2.226527614798397,0.002402044340258681,30.0,29.99610736158373,0.6674151479970389,0.0014448531787501662,9.276375111142421,2.0668809179159378,0
29.0,2.228204336669296,0.0008657173890219518,30.0,29.85128796879449,0.6475540371923518,0.01005956895580895,29.60511896761268,8.66186832300184,0
