Time (m),Photodiode voltage (V), Photodiode stdev (V), Temp. Setpoint (C), Temp. (C), Thermometer voltage (V), Thermometer stdev (V), Output, Output stdev (V),  Temp. Loop Index
1.0,1.7456496974918991,0.00173924488122843,30.0,29.96369787734623,0.8098389088448298,0.00269593918862507,4.5402152051353655,4.898776764585067,0
2.0,1.746727308491245,0.0017597313930718778,30.0,29.861688581614533,0.795292186109923,0.0030644596415371123,20.089011449589908,2.687216305856455,0
3.0,1.7480443886015564,0.0006105288348584834,30.0,29.885545479119738,0.7986942258047768,0.002714547926836329,25.99729252689409,5.948793922868306,0
4.0,1.743554342770949,0.0017237202188048817,30.0,29.93068796097424,0.8051316309686176,0.01227358933139829,23.10579021008509,10.232083541635564,0
5.0,1.7422372626606375,0.0012399899253819915,30.0,30.19128811600744,0.8422937167643314,0.004223311109320388,0.30969920399355394,2.5944144334179646,0
6.0,1.7458891666028649,0.0012840100600533082,30.0,30.022475867752853,0.8182207638829139,0.010279427282624652,13.382772355685008,4.65265568178301,0
7.0,1.7461286357138306,0.0015657324821987091,30.0,29.95493061667672,0.8085886805279963,0.003939307294636562,13.75185052235854,3.0302744835418562,0
8.0,1.7475055831018835,0.00075963059575779,30.0,30.02477662433434,0.8185488562183363,0.0008989521346344824,9.749451997567487,1.7770945789127193,0
9.0,1.748942397767678,0.00017960183322429657,30.0,30.00505077549873,0.8157359120482578,0.0006017007477897588,11.112818884214231,2.1214486871999743,0
10.0,1.7507384160999209,0.0010523707054780947,30.0,29.95073160684177,0.8079898936096861,0.005943823105972348,19.61204498770378,6.9853080069711675,0
11.0,1.751157487044111,0.0012784152183627276,30.0,29.822020973001344,0.7896355084521283,0.005298158116732794,34.36034326312727,5.858403109529257,0
12.0,1.7464878393802792,0.0011973455548286438,30.0,30.147323226594132,0.8360242385586555,0.015008632632599139,2.1227435305084454,7.816238571123022,0
13.0,1.7476253176573664,0.0008230389957031738,30.0,30.13338946494712,0.8340372572166168,0.012438748247660269,5.856082327833042,6.6033409823833225,0
14.0,1.7491219996009022,0.0004789382219314575,30.0,29.923955564988926,0.8041715782887368,0.0026670955264786176,17.343328166067813,2.342482549340049,0
15.0,1.7480443886015564,0.0004789382219314575,30.0,30.00476630970522,0.8156953466762881,0.004381193900939352,9.886500908043397,2.362040017009335,0
16.0,1.7500200087670237,0.00041907094419002533,30.0,30.01748054452378,0.8175084211354878,0.002276603893088957,11.012686611522101,2.3225559448326285,0
17.0,1.7513969561550766,0.0005219108273995698,30.0,29.970714908749674,0.8108395510854792,0.0035021775998339633,16.09264802514768,5.042305953539955,0
18.0,1.7520554962102324,0.0010386584492484063,30.0,29.83272252685593,0.7911615707157557,0.004231547643048351,33.77709303472937,3.6117251966348087,0
19.0,1.7482838577125221,0.0006558131695081869,30.0,30.080010355950712,0.8264252931025876,0.015897873334586796,7.634103906319747,9.352723071805148,0
20.0,1.749361468711868,0.0009945899157898495,30.0,30.155482414794875,0.8371877545661603,0.010196999781746603,4.3267125911326785,6.115639967476802,0
21.0,1.7499601414892823,0.0005865771310239593,30.0,29.946236358204324,0.8073488624655699,0.0034213526014980735,16.42760600852083,1.854367620727231,0
22.0,1.7503193451557308,0.00039711459497665205,30.0,29.99139198596711,0.81378814226134,0.0045174294790096825,11.001701313777321,3.2877653452888627,0
23.0,1.7506785488221794,0.0004637299393506817,30.0,30.027446007026178,0.8189295153495753,0.0022507127528878425,10.006323399898662,2.222165635703248,0
24.0,1.7518160270992666,0.0008230389957031738,30.0,29.957519114927244,0.8089578053815704,0.005475598207644566,18.29023783677911,6.470238808306901,0
25.0,1.7530133726540953,0.0007782746106386185,30.0,29.83040506754985,0.7908310965395231,0.00382614949271681,33.397854524266876,3.9357724580586635,0
26.0,1.7482838577125221,0.0016064076318924295,30.0,30.115578916639585,0.8314974386037347,0.015293465877291896,4.516299636217058,8.325357301143884,0
27.0,1.7493016014341265,0.00038333761713528854,30.0,30.136614267564596,0.8344971203027679,0.011090419540287286,5.707308630246223,6.180342788215797,0
28.0,1.7512772215995938,0.00110389805734847,30.0,29.93217456177158,0.8053436231156199,0.002891587363273665,17.33519268177524,2.216763216608259,0
29.0,1.7496009378228337,0.00023946911096572876,30.0,29.99600324194436,0.814445716276332,0.0044314290577614785,10.942739767987975,2.979225744378658,0
30.0,1.7494812032673508,0.0007083591830305933,30.0,30.0307697273027,0.8194034842850942,0.0023040557397468295,9.990499221085901,2.2681029550702365,0
31.0,1.7502594778779894,0.0005388054996728897,30.0,29.986998729434998,0.8131616553885749,0.0007452141688602277,12.924429260941192,2.138956539308304,0
32.0,1.7530133726540953,0.0008230389957031738,30.0,29.864255590545632,0.7956582465450127,0.008210130612032419,31.37299226555158,6.612450217641088,0
33.0,1.751157487044111,0.0008381418883800507,30.0,29.95889961552291,0.8091546674347436,0.01756022360160929,18.43000650055135,12.576280738522541,0
34.0,1.7482838577125221,0.0007572678199073067,30.0,30.213242127386664,0.8454244012197223,0.004720661346804334,-1.0948985338057662,3.506790523809329,0
35.0,1.7500200087670237,0.00041907094419002533,30.0,29.986404152725296,0.8130768676005736,0.009663783042637174,15.23552226837018,4.0846272095155856,0
36.0,1.7500200087670237,0.0007307732553133684,30.0,29.95573589897278,0.808703515339864,0.005145046238368201,13.292136033576318,3.621800778578379,0
37.0,1.7503792124334723,0.0007208974870982825,30.0,30.03100683072101,0.8194372956908186,0.000866717855855469,9.289673650355676,1.9298546981716258,0
38.0,1.7506785488221794,0.0006558131695081869,30.0,29.993082189319715,0.8140291685262468,0.001993674707318252,13.064173196703429,2.5565380011281045,0
39.0,1.7536120454315096,0.0006250327294746302,30.0,29.8501991743939,0.7936537744335342,0.00817857220739861,32.94098984639116,6.637774456552473,0
40.0,1.7497206723783165,0.0006105288348584834,30.0,29.976155189169436,0.8116153455883114,0.019025169149646356,16.517736631084368,12.713435031530318,0
41.0,1.7479246540460736,0.0006105288348584834,30.0,30.20781713968682,0.8446507874883081,0.005197030161395961,-0.24389940926051795,3.4479597329151894,0
42.0,1.7499002742115408,0.0002743463319010579,30.0,29.984320102201206,0.8127796779677855,0.00903847437281942,15.226210651587728,3.8665341965184474,0
43.0,1.7499002742115408,0.0007108845357214766,30.0,29.960934162160935,0.8094447977176981,0.005185640384380226,12.814360972891231,3.45941948622322,0
44.0,1.7482838577125221,0.0008032038159462147,30.0,30.027683311873727,0.8189633554794985,0.0006919152822218596,9.585554439831453,1.721121333417546,0
45.0,1.7502594778779894,0.0006585400551557541,30.0,29.993309613532976,0.8140615996586235,0.0016836966808291098,12.818835835213344,2.6983230809960355,0
46.0,1.7525943017099053,0.0006981664331712678,30.0,29.84312408366247,0.7926448528204969,0.0094607722116061,33.98644986249614,7.537465534984858,0
47.0,1.7488825304899365,0.0,30.0,29.97583237230883,0.8115693112800482,0.02048114650642829,16.387553978329926,14.026812037363765,0
48.0,1.7477450522128493,0.0007307732553133684,30.0,30.2304414492676,0.8478770577627931,0.0058113099205266755,-2.31110479573436,3.8395670005834326,0
49.0,1.7490621323231608,0.0002743463319010579,30.0,29.97654841085012,0.8116714197599959,0.010714084917661924,15.825587607785735,4.906385418645433,0
50.0,1.748822663212195,0.000981896361120496,30.0,29.94932734819735,0.8077896436128409,0.006703963547206399,12.9940842767292,4.1118484458239655,0
51.0,1.7495410705450922,0.00041907094419002533,30.0,30.03540101488778,0.8200639148460785,0.0017845914734687584,9.149600663800609,2.4239712418222337,0
52.0,1.7491818668786436,0.00040160190797310736,30.0,29.98304676196111,0.8125980971884358,0.0012311506030509211,13.532735900366822,1.9268460581434919,0
53.0,1.7506785488221794,0.0007572678199073067,30.0,29.864196009896812,0.7956497502293335,0.009308041711147606,31.704633256562772,7.919192744534788,0
54.0,1.7487627959344536,0.0005865771310239593,30.0,29.94501854882518,0.8071752004943213,0.017593378913300237,20.157508948229918,12.785301410617397,0
55.0,1.7472062467131764,0.0010299955919683616,30.0,30.221135566810894,0.8465500209380571,0.005028570794295706,-1.181590123892459,3.748890148935119,0
56.0,1.7487029286567122,0.0002743463319010579,30.0,29.995456568288343,0.8143677595563731,0.00966337460280615,14.794827482694702,3.9365946080827063,0
57.0,1.7486430613789707,0.0009727281271048054,30.0,29.961247697374205,0.8094895084451112,0.004878402486698337,12.778020018478745,3.4247473249288114,0
58.0,1.7491818668786436,0.00048266542384040295,30.0,30.027448005416264,0.8189298003238643,0.0009895010443671981,9.535243456158007,1.892978825109946,0
59.0,1.749780539656058,0.00040160190797310736,30.0,29.990305418339222,0.8136331956174856,0.0011736570152301477,12.565574779996437,2.0773885725559573,0
60.0,1.7513370888773352,0.0008230389957031738,30.0,29.897727855932942,0.8004314562844376,0.008559307352789597,27.129668426325285,7.71198091803875,0
61.0,1.7497206723783165,0.00039711459497665205,30.0,29.901171596231766,0.8009225403071107,0.012725385255876001,24.95598075636383,10.279733824139559,0
62.0,1.745350361103192,0.0018827283244759224,30.0,30.19869170602435,0.8433494830104014,0.0053516708164026506,-0.4715554893051494,2.9507559036958093,0
63.0,1.7490621323231608,0.0002743463319010579,30.0,30.033816985947617,0.8198380292576004,0.010811560725621847,12.500155376654325,4.647299959754223,0
64.0,1.7478647867683321,0.0009293900782475125,30.0,29.942427023835286,0.8068056440218633,0.0026849626039621615,15.287174110296029,2.761952049232177,0
65.0,1.747565450379625,0.001160869585701959,30.0,30.0261653199196,0.8187468868928652,0.002307208420897257,9.239538756116087,1.8938891647646992,0
66.0,1.7488825304899365,0.00037863390995365335,30.0,30.003362952191612,0.815495225182438,0.001744384991002078,12.017869749969547,1.7102288897490827,0
67.0,1.7497206723783165,0.00029328856551197964,30.0,29.956356518362877,0.8087920168644249,0.005267279650575037,18.956195278878013,6.956262838835099,0
68.0,1.7507982833776623,0.0005219108273995698,30.0,29.814914581226205,0.7886221232497593,0.005482553202732485,35.55951108875866,6.06492578124058,0
69.0,1.7429556699935347,0.0012685648717871043,30.0,30.1647250113649,0.8385057667011366,0.0164454971373113,-0.10526579226563264,8.389004880377843,0
70.0,1.7478049194905907,0.0004480056839745538,30.0,30.137527897588587,0.8346274057100529,0.013574995521803353,5.197909768630912,6.883840363953028,0
71.0,1.748942397767678,0.00017960183322429657,30.0,29.9108202052392,0.8022984506004028,0.002992193805327502,18.129561443477666,1.9271814608616797,0
72.0,1.7475055831018835,0.001257212832570076,30.0,30.001282840139236,0.8151985971833287,0.005294841262750154,9.79061479263231,2.5691113313656326,0
73.0,1.747984521323815,0.0006693365132885123,30.0,30.02328911180465,0.8183367340565387,0.002129979469905111,10.357911520331795,1.8141468223076163,0
74.0,1.7497206723783165,0.000812079265667607,30.0,29.948897174852704,0.8077283000624551,0.0067047981551344865,19.87378078530321,7.740447237586127,0
75.0,1.7494812032673508,0.0010017711636733906,30.0,29.807241839338783,0.7875279754267375,0.006521013863114627,35.49791538274869,7.611153670868329,0
76.0,1.7438536791596562,0.0010438216547991395,30.0,30.1828133836018,0.8410852035433243,0.015322058499114746,-1.3290320340672703,7.183213512674926,0
77.0,1.744811555603519,0.0030969383859867695,30.0,30.124310667454427,0.8327426031466592,0.01376762558759044,6.156473428882154,6.985282182568155,0
78.0,1.747146379435435,0.0009446897083689839,30.0,29.90880624148902,0.8020112554770377,0.002590006250060962,18.17643526685555,2.1771027325128456,0
79.0,1.7451108919922262,0.0018558856099843979,30.0,30.008634148666882,0.8162469079879799,0.005891293346650431,8.957437637635211,2.837485546132209,0
80.0,1.7449911574367434,0.00123419554823057,30.0,30.02961465783098,0.8192387691459082,0.002969175947246796,9.766568233771213,2.8018147266720312,0
81.0,1.7485233268234879,0.0007666752342705771,30.0,29.91255764904931,0.8025462134458556,0.008537359905112991,24.24862375383505,8.681030719024776,0
82.0,1.7486430613789707,0.0004789382219314575,30.0,29.838837605830527,0.7920335927967574,0.011578194008434111,30.953539738073186,10.342633160120862,0
83.0,1.7415787226054817,0.002346308524095837,30.0,30.210876542394587,0.8450870642276491,0.009603254226259262,-2.4735050642883434,4.0745804170971,0
84.0,1.7455898302141577,0.0009745686739296479,30.0,30.06618852535179,0.824454273344347,0.013329361842356495,10.669213687175644,6.206300991657422,0
85.0,1.7452904938254505,0.001583939285742622,30.0,29.92973678560011,0.8049959915218348,0.0033331825117024656,15.564153283365403,3.1080349410914168,0
86.0,1.7451707592699677,0.0021385275412677393,30.0,30.020538802265342,0.8179445346004347,0.001833228630898281,9.527842822558215,1.7805238459816606,0
87.0,1.7460089011583477,0.0013333075820335725,30.0,30.009343714968654,0.8163480935140626,0.0007903629681570035,10.85357414505281,1.6970870862042726,0
